,product_name,product_category,product_category_type,product_price,product_average_rating,customer_username,review_rating,customer_location,customer_athlete_type,customer_age_range,customer_body_type,review_likes,review_dislikes,review_fit,review_title,review_date,review_text,response_date,response_text,review_helpful_count,review_nothelpful_count,review_length,review_response,customer_country
1109,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,NOTMYREALNAMEGAME,3.0,"VANCOUVER, BC, CANADA",RUNNER,35-44,ATHLETIC,No Response,No Response,No Response,Tinkering enough to mess things up,2015-05-04,Lululemon seems to not get it with male customers.,No Response,No Response,38,1,50,0,Canada
1110,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,ERICHVF,3.0,No Response,SWEATY GENERALIST,25-34,MUSCULAR,No Response,No Response,No Response,Questionable changes,2015-04-19,"As a committed wearer of lululemon shorts, I must say that I'm mildly displeased with changes I've noticed in the construction of the Pace Breaker. Three elements stand out as not to my liking:",No Response,No Response,13,0,193,0,No Response
1111,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,MATTGLNINJATURTLES,4.0,"TORONTO, ON, CANADA",DANCER,18-24,MUSCULAR,"feel, weight, flexibility in shorts shell, breathable",fraying liner,No Response,Amazing shorts - Small problem,2015-04-18,"Hey, To start off, I love these shorts. I use them for everyday things, along with dance classes, and workouts in the gym. I would say that these are definitely my favourite pair of lulu shorts. the only problem I have is that the liner seems to fray and rip down the middle when put under the demands of different jumps in dance. I have ripped 2 pairs in the liner by doing switch splits, Russians and other highly aggressive jumps.",2015-04-18 00:00:00,"Hi MattGLninjaturtles, Thanks for taking the time to reach out to us. Know that if our gear doesn't perform for you, we'll take it back- anytime. Swing by your local store to show them what's going on, and they'll help work on a resolution with you. If you're not close to a store, give our GEC a ring - 1.877.263.9300.",0,0,433,1,Canada
1112,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,RYKEN,4.0,COLORADO,SWEATY GENERALIST,45-54,ATHLETIC,fabric lightness,liner to warm,No Response,tennis short,2015-03-30,"Purchased shorts for playing tennis. Very comfortable,however the liner is very warm in the summer. The breathability with the liner is questionable",No Response,No Response,1,1,148,0,USA
1113,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,WEDNESDAY,5.0,"VANCOUVER, BC, CANADA",SWEATY GENERALIST,25-34,No Response,"perfect length, keeps cool",No Response,No Response,Best shorts ever,2015-03-30,"The Pace Breaker short is the best pair of shorts I've ever owned. I use them almost every day for the gym, running and yoga and have had no issues. The liner is still holding up and as they have been washed often and still look new. Equally as important, they are the perfect length for me. I hope to get another pair soon.",No Response,No Response,2,0,324,0,Canada
1114,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,ROMAN1EQX,5.0,"CHICAGO, IL, USA",No Response,No Response,No Response,No Response,No Response,No Response,Best WO shotrs,2015-03-29,I LOVE these shorts. I own 10+ pairs and will pick up more soon. Really comfortable and great for all types of WO's,No Response,No Response,0,0,115,0,USA
1115,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,BILLBOBSON,5.0,"TORONTO, ON, CANADA",SWEATY GENERALIST,25-34,MUSCULAR,No Response,No Response,No Response,"What a fantastic ""accident""",2015-03-12,"I never was a fan of lined shorts. They always bunched up, and felt restrictive. I actually bought my first pair of Pace Breakers without even realizing they were lined, and oh boy, what a great mistake that was. By far the best pair of shorts I have ever owned. I love the fabric, the flexibility, the design, and even love the liner! The pocket works fine for my iPhone 6 (for both lifting weights at the gym, and going for jogs). All in all, I bought my first pair accidentally, and now own 7 pairs.",No Response,No Response,4,1,502,0,Canada
1116,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,JSMOOTHE,5.0,DFW,SWEATY GENERALIST,18-24,ATHLETIC,"lining, flexibility, comfort, looks",pocket shallowness,No Response,Excellent,2015-03-11,"So many shorts to choose from but I purchased these. Great for lifting and running. Pockets are a tad shallow but its not too bad and having the zippered pocket is nice. Also are a good length, not too long or short perfect for athletic look.",No Response,No Response,2,0,242,0,USA
1117,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,AV8R,5.0,"O‘AHU, HAWAII, USA",SWEATY GENERALIST,25-34,ATHLETIC,"fit, comfort, side zip pocket",lack of variety with patterns.,No Response,Excellent Product,2015-02-18,"I must admit at first I was hesitant to drop this much money on a pair of gym shorts, but as they say ""you get what you pay for"". And these seriously have become my favorite shorts to wear so much that I don't want to wear any of my older shorts; they've kinda ruined me in that respect. Reasons: 1) Fit: perfect above-the-knee cut that avoids any bagginess but doesn't fall into booty short territory. 2) Comfort: the fabric is super soft and stretchy, and the liner itself still hasn't ridden up my leg throughout the various types of workouts I do. I could seriously wear these lounging around the house. And it still manages to be resilient enough as they've been through several washes and workouts with no apparent fraying or tearing. 3) Convenience: I love the use of pockets plus the side zip as I tend to keep stuff with me, on runs especially. If there were any cons, I wish Lululemon had more patterns available aside from solid colors and some of the weird, loud patterns that look like Quiksilver boardshort material, but that's just me nitpicking. Buy these shorts!",No Response,No Response,4,1,1079,0,USA
1118,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,JTL163,5.0,"MISSISSIPPI, USA",SWEATY GENERALIST,25-34,ATHLETIC,"durability, comfortability",No Response,No Response,My go to shorts,2015-02-15,The pacebreakers are extremely comfortable and durable. These shorts exceeded all my expectation 3 years ago. I own 5 pair of these shorts and have never had a problem out of any of them. I do a lot of crossfit training and running in these shorts and I know for a fact if I were wearing any other brand of shorts they would not have lasted this long. Don't think twice about buying these shorts.,No Response,No Response,2,1,396,0,USA
1119,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,PRESTOCHANGO,4.0,"WEST VIRGINIA, USA",SWEATY GENERALIST,25-34,LEAN,No Response,No Response,No Response,"Awesome, but durability",2015-02-14,"I have six pairs of pace breakers, they are my favorite shorts to wear for crossfit or running, but i have had problems with durability, one pair the drawstrings became frazzled after a month and the other had a large tear down the side after washing one time.",2015-02-14 00:00:00,"Hi Prestochango,  Oh no, thats never good to experience shorts that fall apart. Know that we stand behind our gear and want to ensure it is functional for you and will take it back anytime its not. Head back into your local store or give us a call at 1.877.263.9300 and we can work out a solution for you.",1,0,260,1,USA
1120,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,NEVERTHOUGHTIDWEARLULU,5.0,"SAN FRANCISCO, CA, USA",SWEATY GENERALIST,25-34,ATHLETIC,No Response,No Response,No Response,Favorite pair of shorts!,2015-02-11,Never thought I'd love my shorts so much! No chaffing and absolutely awesome. I have 3 pairs now! Perfect for running or for lifting in the gym. I used to have to wear underwear even under lined running shorts to stop the chaff but the boxer brief lining on these shorts works flawlessly and has replaced that.,No Response,No Response,0,1,310,0,USA
1121,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,RICKYRICARDO,4.0,"SAN DIEGO, CA, USA",SWEATY GENERALIST,18-24,ATHLETIC,No Response,No Response,No Response,Great short,2015-02-11,"Overall, these shorts are great. The only issue is the liner does tend to ride up a little. If only they had a small rubber grip around the bottom of the liner or something to keep it in place. Other than that, I love it. Also has pockets unlike some of the other shorts.",No Response,No Response,2,0,271,0,USA
1122,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,BRON,1.0,"MINNEAPOLIS, MN",RUNNER,25-34,ATHLETIC,No Response,No Response,No Response,Loved them at first but now they're falling apart,2015-02-04,I purchased two pairs of these shorts last fall (2014) and have used them for both running and yoga. While I do like the form and fit of the shorts I was pretty disappointed to find the inner stitching of both shorts coming loose/undone. I'm still able to use both shorts but am afraid that within a few months that stitching will come undone and then the shorts will fall apart. It's shame because other than the stitching fall apart I really do like the shorts but am disappointed at the quality/durability given the price I paid for them.,2015-02-04 00:00:00,"Hi Bron, Thanks for snapping a picture to show us what's going on. Know that we stand behind the quality of our gear, and if something isn't performing for you, we'll make it right. Swing by your local store to show them what's going on, or if you're not close to a store, give our GEC a ring - 1.877.263.9300",3,0,541,1,USA
1123,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,SQUADRON,1.0,No Response,No Response,No Response,No Response,fit length,quality liner,No Response,Consistently Poor Quality,2015-01-29,"I originally bought a couple pairs of these shorts because they fit well, were the right length, and I didn't need to wear compression shorts underneath them because they already had a built in liner. I am a personal trainer so comfort and functionality is really important to me as I am in these shorts all day. Which is how I justified spending the extra money for these over a simple pair of UA or Nike shorts. However, I have had issues with the liner wearing thin and ripping at the seam. I have taken 4 pairs back within a years amount of time and apparently some of the employees at the local store have encountered the same problem. I have a muscular build and do do a lot of Olympic lifting in these things, but I can't imagine I put the fabric under any more stress as some yoga poses would. At this point, it has become quite embarrassing to keep returning to the local store with this same problem. Nor do I want to continue switching these shorts out for another pair with the same problem. Sadly, these shorts have been the poorest quality of any other pair in my closet. I gave Lulu the benefit of the doubt at first, but I think simply claiming to have the ""best"" quality products doesn't work if you can't back it up. Judging by other reviews of this product, this is an issue that has been brought to your attention a while ago, with still no effective solution? I'm no designer, but I think that adding two additional seams from front to back within the liner would make it much more durable and potentially prevent this problem from happening to other customers. I can't help but to be disappointed.",2015-01-30 00:00:00,"Hi Squadron,  Thanks for sharing and taking the time to post pictures of your shorts here. I can imagine how frustrating this situation is for you to have to constantly return shorts and have the same thing happen to them. I would love to hear more about this situation, can you shoot us an email at online@lululemon.com. Be sure to take these back to the store as well.",3,0,1619,1,No Response
1124,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,MYLESB,2.0,No Response,YOGI,25-34,MUSCULAR,No Response,No Response,No Response,"Really good, but durability?",2015-01-28,"I have bought probably 5 pairs of these, and overall fit and comfort is great. However, one pair I just started to wear - the draw string is all tangles and has lost it's elasticity - it's really frustrating. I cold washed it and hung dried it. This really stinks because I can't find this blue color anywhere now, and the drawstring being all messed up makes this uncomfortable...",2015-01-28 00:00:00,"Hi MylesB, Thanks for sharing your feedback on the Pace Breaker Short you purchased. I can understand the frustration of having gear where the drawstring tangles and has lost its elasticity. Please reach out to our GEC at 1.877.263.9300 so they can chat with you about a resolution here.",1,0,381,1,No Response
1125,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,LULURUNNNER,5.0,No Response,RUNNER,35-44,ATHLETIC,No Response,No Response,No Response,great shorts and function,2014-12-28,I love these shorts. They are a great length and don't ride up when running. The pocket on the left is perfect for iPhone and doesn't bounce when running. Just bought my second pair!!,No Response,No Response,1,0,183,0,No Response
1126,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,BOSTONHAMMER,2.0,"BOSTON,MA",No Response,25-34,ATHLETIC,colors,No Response,No Response,Not a fitness short with function.,2014-12-22,"So originally got this short as an alternative to the core short and was not happy from the get go. I have come to prefer my own sport boxer briefs than one that's connected to a short so it didn't add any benefits to me. Also, the shorts didn't stay up when you put a cell phone in the pocket and started moving around like when I went for a jog. So definitely not a short for being active in unless you plan on not putting anything in the pockets. I do like the hard plastic ends of the draw strings and thought the length was a good ""short"" option if you didn't want something at your knee. I had purchased the white with black piping so the style was on par. But again, it comes down to function and it didn't pass the test. I will only use them for running and even then, I need to get an arm band because they will fall down after about 5 steps.",No Response,No Response,5,1,851,0,USA
1127,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,HIGHLANDER,4.0,"TORONTO, ON, CANADA",CYCLIST,35-44,SLIM,"fit, support, pattern",No Response,No Response,Almost...,2014-12-02,"Minus one star for the zip pocket on the left...if I was a southpaw, a 5/5 for sure, as it is, totally a minor issue - the fit, comfort and support knocks the competition for a loop - impressed.",No Response,No Response,1,0,194,0,Canada
1128,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,DEXINGTON,2.0,"FORT WORTH, TX, USA",SWEATY GENERALIST,25-34,ATHLETIC,"fit, fabric, length, moves with you, pockets","holes, broken zipper",No Response,Very disappointed,2014-12-01,"Purchased 2 pairs of these for my husband, he does weight lifting 5 days a week, and light cardio 1 day. He is 6’2” with a lean muscular build, small legs and butt. Purchased a size large. I am very disappointed to report that in the black pair, the boxer liner got some holes along the seams of the leg. And when we were on our way to the gym the other day, he went to zip up the pocket of the shorts in the other gray pair and the zip fell right off the track. I had to do a lot of convincing for him to let me purchase him expensive work out shorts.. and sad so say after only a couple months of use, they both have quality issues. He really liked them when they were functional, but sad to say we won’t be purchasing more lulu for men, he is big on quality, and if they can’t stand up to some weight lifting activities for 6 months.. then they just aren’t worth it.",2014-12-01 00:00:00,"Dexington, Thanks for reaching out about the concerns you're having with your Pace Breaker Shorts. We definitely stand behind the quality of our gear and want to see you in product that is working well for you. I recommend popping back into your local store so they can set up a quick resolution for you, or alternatively, feel free to give our GEC a call at 1.877.263.9300.",3,0,869,1,USA
1129,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,GOINGFORWARD,3.0,"E-TOWN, AB",SWEATY GENERALIST,35-44,ATHLETIC,"fit, function, style, durability","tend to develop odour, still waiting for solid inkwell",No Response,"Awesome shorts, but with a quality issue",2014-11-18,"Based on long term use (one year or so). These are fantastic shorts in terms of performance, comfort and durability. I have used these for basically everything from weightlifting, 10k runs, stair running, yoga, cross/circuit training, etc. They are superb. They move with you. Stretch and go back to shape as they should. Have used mine time and time again. Haven't noticed any colour fading or stitching coming undone. They basically look good as new. HOWEVER, I have had the same experience as other users with the mildew odour on my Pace Breakers. I wash my work out gear almost immediately after use. Unscented detergent, garment bag, hang to dry. These shorts are the only piece of Lulu gear that seem to consistently have this issue (if it's worth it, I find that they smell in the stitching on the waist band nearer to the liner). NONE of my other shorts (primarily Core Shorts) or performance underwear smell. But, kudos to the Guest Education centre for their top notch assistance in replacing my bunk shorts with new ones. Their customer service and product warranty is second to none. I'm hoping that my new shorts will not be a repeat with the odour issue. Based on the performance alone, this should be a five star review. No question.",No Response,No Response,5,0,1248,0,Canada
1130,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,AK27NYR,4.0,"LOS ANGELES, CA, USA",SWEATY GENERALIST,25-34,ATHLETIC,"size, comfort, durability, color selection",No Response,No Response,My Exclusive Workout Short,2014-10-30,I stocked up on these a few years back in many different colors as they fit comfortably and looked good and was tired of the elastic waist aging encountered with other name brands. Two years later and all of these are still looking/smelling fresh and performing well.,No Response,No Response,0,1,267,0,USA
1131,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,ORIONMAR,1.0,"VIRGINIA BEACH, VA, USA",No Response,No Response,No Response,No Response,"fabric quality, smell",No Response,These shorts stink...literally,2014-10-22,"In the past, I've only had great experiences with Lululemon clothing. I'm pretty certain my entire workout wardrobe is Lulu!",2014-10-24 00:00:00,"Hi Orionmar, I'm sorry to hear you are experiencing a less than pleasant smell from your husband's Pace Breaker Shorts. We want to ensure he is happy with his gear, and is working well for him. If you could reach out to our GEC at 1.877.263.9300, or pop into your local store, they would be happy to help you out with a quick solution.",4,1,124,1,USA
1132,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,DSTECKLEY,1.0,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,2014-10-09,"These shorts were great at first. However, the striping on the sides is coming off and the side zipper pocket is separating at the seam. Given the price, the quality should be much,much better. Very disappointed.",2014-10-10 00:00:00,"Hi dsteckley,  We want you to get set up with high quality gear that you love. If you take your shorts into your local store and show them what is going on, they will be happy to take them back and get you into something that works better for you.",1,0,212,1,No Response
1133,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,CYCLISTOKC,5.0,"OKLAHOMA CITY, OK, USA",CYCLIST,35-44,ATHLETIC,No Response,No Response,snug,snug but perfect,2014-10-09,"These shorts are super comfortable for all the recovery, gym and yoga work I do as a cyclist. I sweat a bunch in yoga and they are breathable and comfortable through out - and work just as well in the gym.",No Response,No Response,0,0,205,0,USA
1134,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,STOIC37,3.0,"AURORA, ON, CANADA",SWEATY GENERALIST,35-44,LEAN,No Response,No Response,just right,good shorts-poor stitching....,2014-09-07,"These shorts are really comfortable and they look good, but I have had to replace both of the pairs I currently own due to the seam coming apart on the rear end. In the beginning they tend to fray and then eventually they unravel. Thank goodness for Lulu's liberal exchange policy as these shorts run about 68 bucks or so. I should add that I'm not overly rough with them, but they don't hold up as well as they should.",No Response,No Response,2,0,419,0,Canada
1135,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,ADAM0,5.0,"INDIANAPOLIS, IN, USA",SWEATY GENERALIST,25-34,MUSCULAR,No Response,No Response,No Response,Awesome,2014-08-23,"I love the integrated liner which keeps the goods secure. The fabric is very soft, flexible and wicks away moisture. One thing I noticed that during my workouts (burpees, squats, cleans, snatches...you name it) I never feel like my shorts are restricting my mobility...it's like you aren't even wearing any! I am on my third pair of these and will keep buying them.",No Response,No Response,1,0,365,0,USA
1136,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,RMJAMES007,5.0,"CHARLOTTE, NC, USA",YOGI,35-44,MUSCULAR,"style, length",No Response,No Response,I really enjoyed this Shorts and the Liner,2014-08-23,When I tried these on in the store i wasnt sure about the liner but that was becasue I also had underware on. So I bought it in the hopes that i really would feel different with just the shorts and the liner. I practiced yoga in them and I really enjoyed the fit and movements of the shorts!,No Response,No Response,0,0,291,0,USA
1137,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,FULLSPEEDAHEAD,5.0,CONNECTICUT,RUNNER,25-34,MUSCULAR,"fit, color, zippered pocket",No Response,just right,So far so good....,2014-08-10,"like many guys i've relied on nike and under armour for my gym clothes, specifically running shorts. I've become disappointed with nike's liner, and under armour is sometimes inconsistent to me. So off to lululemon to buy some shorts for my girlfriend. She had been claiming they are the greatest shorts ever made! tried on a few different models and ended up going with the Pace Breaker short. Wore them today on a 4 mile run, not a single complaint at all They fit great, zippered pocket is in a great place (not dead center on back waistband), all in all a great short. I will say i am skeptical to see how they stand up overtime. Seems that a lot of reviews sight some common problems, but it seems lululemon has great customer service and will address the problem if it arises. Also the sales associated at the West Hartford, CT store were great and very helpful",No Response,No Response,2,0,867,0,USA
1138,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,DOUBLE07,4.0,No Response,No Response,No Response,No Response,No Response,No Response,just right,"Pace Breaker Shorts are good, but watch out for...",2014-07-27,the fabrics!,No Response,No Response,6,1,12,0,No Response
1139,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,CANTONA,2.0,No Response,No Response,No Response,No Response,"fit, color",quality,tight,Great shorts....but quality issues,2014-07-20,"I love these shorts - they look great, fit great but the most recent pairs I've bought seem to have defective zippers on the key pocket. They've either gotten jammed or the pull has completely fallen off. Pretty disappointing for shorts at this price!",2014-07-20 00:00:00,"Cantona, Thanks for connecting about the issue you're seeing with your shorts. I've sent you an email to connect further.",1,0,251,1,No Response
1140,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,MANILAICE,4.0,No Response,No Response,No Response,No Response,fit,liner,No Response,Need to make the Pace Breaker Short Linerless,2014-06-24,I had the same issue with my liner ripping. I reported it to Lululemon and they took care of it.,No Response,No Response,7,1,96,0,No Response
1141,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,LEROY,1.0,No Response,SWEATY GENERALIST,25-34,ATHLETIC,No Response,No Response,No Response,Quality Fail,2014-06-19,"I bought three pairs of these shorts 6 months ago and the liners in two of them are ripping. My exercise routine has not changed, in fact the Nike compression shorts I wore before haven't ripped and I have had those for a few years. For the price I paid for these shorts, they should be far better quality than Nike, but that is not the case. Now, if I try and run in the shorts, the ripping will cut up my legs. Do not buy these until Lululemon addresses this issue",2014-06-20 00:00:00,"Hey Leroy, Oh dear, that's quite the hole! This looks like a quality concern with our gear and we'd love to help you with a return. Bring your shorts back in-store or, if it's more convenient, ring our GEC and we can help you with a return: 1.877.253.9300",4,1,466,1,No Response
1142,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,RUNNER87,2.0,"VANCOUVER ISLAND, BRITISH COLUMBIA, CANADA",RUNNER,25-34,ATHLETIC,fit,durability,just right,"Great shorts, but quality needs work",2014-06-19,"I'll give it to lululemon, these shorts fit great. They are comfy and move the way I want them to. Whether I'm in the gym or doing a decent distance run they fit and feel great.",No Response,No Response,1,0,177,0,Canada
1143,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,RUNYOGACHS,5.0,"CHARLESTON, SC, USA",SWEATY GENERALIST,25-34,ATHLETIC,No Response,No Response,just right,Great shorts,2014-06-12,"These shorts are great. My only gripe is that the white shorts are a different, stiffer material than the black ones.",No Response,No Response,0,1,117,0,USA
1144,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,IBANK,5.0,"EAST LANSING, MI, USA",SWEATY GENERALIST,18-24,ATHLETIC,"fit, length, comfort, inner liner",No Response,just right,"Great, would love more colors",2014-06-02,"I currently own 3 pairs of these and I consistently wear them on a day to day basis. I have a black, grey and blue pair and I love them all. The only thing I would like to see out of these shorts would be more color options and maybe even a customizable color option. Love them though, super light and breathable and the inner liner keeps everything where it's suppose to be.",No Response,No Response,3,1,375,0,USA
1145,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,HIGGINSBOAT,1.0,No Response,No Response,No Response,ATHLETIC,"breathability, colors, hidden pockets","inner lining is cheap, variability in fits, sizes run small/snug",snug,Not worth the price tag,2014-05-20,"I should start out by saying that for a while, I really liked these shorts and would've given them a 4/5 star rating. So much so, I ended up buying a few new pairs over the course of 8-10 months. They're comfy and breathe very well. However, after about a years worth of use the inner lining, which is very thin, started to shred on two of the four I own (the oldest two). I've noticed a number of complaints regarding the inner lining from other people and I've got to agree with them that something needs to be done. A $60 pair of shorts that's marketed for sweaty workouts shouldn't be tearing itself apart after less than a year's worth of standard use. I'm not training for a marathon or an ironman competition. I primarily wear them at the gym, hiking, cycling or lounging around the house.",2014-05-20 00:00:00,"higginsboat, Do you have a local store that you can pop into for them to take a quick look at what you're seeing? They can give their expert advice and help provide a solution. Alternatively, give our GEC a ring at 1.877.263.9300.",5,0,796,1,No Response
1146,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,GORDIE,1.0,IDAHO,YOGI,45-54,ATHLETIC,support,liner fabric turns into torture chamber,No Response,What's up with the liner?,2014-05-06,"I agree with Jaime45, the short was great but after a few washes (about 7-10) the liner feels awful. Like it's got thorns in the fabric or something. Seriously distracting. I use only unscented natural detergents and hang dry. These are (were) only used for yoga. Bummer. I liked the support.",No Response,No Response,5,1,292,0,USA
1147,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,JAMIE45,4.0,"MINNESOTA, USA",RUNNER,UNDER 18,ATHLETIC,No Response,bad inner shorts,snug,all right with small problems,2014-04-08,"generally goodish, but the inner shorts just feel awful after a few washes.",No Response,No Response,2,1,75,0,USA
1148,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,77KGOLIFTER,3.0,NORTHERN CALIFORNIA,SWEATY GENERALIST,25-34,MUSCULAR,"fit, fabric","color fading, stitching",just right,What happened?,2014-03-19,I got these great shorts about a month ago but today I noticed the stitching around the legs were starting to unravel. I've only put it through the wash how I was told to by one of the store educators a couple times and I noticed the colors starting to fade. Now turning to a faded blackish turning to brownish color which really disappoints me. I really love these shorts but the stitching and the color fading kind of ruined it for me.,2014-03-19 00:00:00,"77kgOLifter, This shouldn't be happening to your shorts. Give our GEC a ring at 1.877.263.9300, where they would be happy to chat with you regarding a solution. Alternatively, head into your local store where they can have a look.",3,0,437,1,USA
1149,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,MILU65,1.0,"HOUSTON, TX",RUNNER,45-54,ATHLETIC,No Response,the length,No Response,pace breaker,2014-03-12,I wish they made these in 7 inch. Im too short to wear 9 inch shorts....,No Response,No Response,8,19,72,0,USA
1150,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,TAKERU,3.0,"TORONTO, ON, CANADA",RUNNER,35-44,ATHLETIC,range of colours,"inconsistent fit and finish, poor quality control",just right,inspect/try before you buy,2014-03-12,I went to buy a third colour to add to my wardrobe but noticed the fit and finish was off.. asked to try on another pair and another... bought the 4th pair - guys get the consistency right with quality control! I showed the sales guy how each of the three pairs didnt match in fit and quality and he just put everything back out to sell!,No Response,No Response,4,0,337,0,Canada
1151,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,WINDYCITYATHLETE,4.0,"CHICAGO, IL",SWEATY GENERALIST,25-34,ATHLETIC,"fit, colors, inner liner, function, length",seams seem to be unraveling,snug,Best fit - Curious about the stitching quality,2014-02-26,"These shorts are fantastic. I'm in half marathon training, and they are the only shorts that I will wear when I run.",No Response,No Response,11,0,116,0,USA
1152,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,CHEVELLECHICK,5.0,No Response,SWEATY GENERALIST,25-34,ATHLETIC,"liner, assortment of color, fit",No Response,No Response,No Response,2014-02-11,"These are my husband's go to shorts. He uses them for yoga, running, and boxing. Before he discovered Lulu, he was having a hard time finding shorts with the boxer brief liner. Now his drawer is full of tons of these shorts :)",No Response,No Response,1,1,226,0,No Response
1153,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,WOLFMAN,5.0,"NORTH CAROLINA, USA",SWEATY GENERALIST,25-34,MUSCULAR,ipod/phone pocket placement,No Response,just right,my new favorite shorts,2014-02-11,"sup bros, I was pretty much hating on LuLu for a long time and thought only weak chumps and yoga dudes that walk around telling people to ""namaste"" all the time wore it. My brother got me some pace breakers for chistmas and theyre freakin sick. i got an xl in the camo version and couldnt be happier. They have more of a fitted fit with a convservatively tied drawstring, but dont get in my way when I squat (full range gents), deadlift, RDL, etc., etc. I'm 5'10"" 212 and wear a 34 in most pants. LuLu please send me another pair for writing a review!",No Response,No Response,3,21,551,0,USA
1154,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,INDOSPONGER,5.0,"SEATTLE, WA, USA",RUNNER,25-34,CURVY,"liner, color",No Response,just right,Great all-purpose shorts,2014-01-28,"I have used these shorts in everything from hot power yoga to running a half marathon. I also go to Hawaii a couple times a year, and these are great to slip on after getting out of the water and on with your day. My first pair is in white, and I just ordered a second pair in blue/frond (Go Seahawks!) for my upcoming backpacking trip to Bali. I usually wear around a 32-33"" waisted jeans with a 30"" inseam, and I have a big butt (or that's what my wife tells me).",No Response,No Response,2,2,465,0,USA
1155,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,JAKEYJAKE,1.0,"FULLERTON, CA, USA",SWEATY GENERALIST,18-24,MUSCULAR,"pockets, zipper, fit, vents","liner, stitching",No Response,Literally PaceBREAKER,2014-01-27,"I have had my shorts for about 6 weeks now and the liner has ripped from every direction! I only run lightly, not a big cardio guy. So there is no wear and tear being created from light jogging. I just don't get how the liner starts to rip especially for taking care of them like the ""Educators"" say.",2014-01-27 00:00:00,"Hi JakeyJake, We want you to know we stand behind our quality of our garments and will make it right for guests when garments are not making that grade. Give us a call at the GEC (1.877.263.9300) so we can chat and reach a resolution for you.",12,1,300,1,USA
1156,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,COACH1234,4.0,"MICHIGAN, USA",SWEATY GENERALIST,25-34,ATHLETIC,No Response,No Response,No Response,Kinda Good/Kinda Bad,2014-01-12,"I own these shorts in several colors, and some of the colors have a much better texture to them than others. The solid basic colors (black, white) seem to be made of a higher quality, more comfortable fabric, while other pairs are just plain uncomfortable. Any of the fabric that has a slight pin-striping are rough and not worth owning (I own a pair of bright blue, bright green and dark gray). I don't know why they use different fabrics within the same line of shorts, but there is a big difference in the quality. With that being said, I own multiple pairs in black and absolutely love them. They work well for almost any athletic activity; from wrestling practice to running, yoga and weight lifting.",No Response,No Response,4,0,705,0,USA
